ENERGY STAR Unique ID,ENERGY STAR Partner,Brand Name,Model Name,Model Number,Additional Model Information,UPC,Product Type,Configuration,Additional Handset Telephones Supported,Frequency,Standby Power (W),Off Mode Power (W),External Proxy Capability,Physical Data Ports,Low Power Wireless Technologies,Gigabit Ethernet Ports,Fast Ethernet Ports,Energy Efficient Ethernet - Gigabit,Energy Efficient Ethernet - Fast,Display Resolution (pixels),Power Over Ethernet Class,External Power Supply,Date Available On Market,Date Qualified,Markets,CB Model Identifier
2260256,"VTech Telecommunications, Ltd.",VTECH,CS6919-2,CS6919-2,",CS691#-##,#HS+1BS+(#-1)Charger; ,CS691#-#*,#HS+1BS+(#-1)Charger; ,CS691*-##,#HS+1BS+(#-1)Charger; ,CS691*-#*,#HS+1BS+(#-1)Charger; ,CS6919,1 base + 1 handset; ,CS6919-15,1 base + 1 handset; ,CS6919-16,1 base + 1 handset; ,CS6919-17,1 base + 1 handset; ,CS6919-19,1 base + 1 handset; ,CS6919-2,1 base + 2 handsets + 1 charger; ,CS6919-25,1 base + 2 handsets + 1 charger; ,CS6919-26,1 base + 2 handsets + 1 charger; ,CS6919-27,1 base + 2 handsets + 1 charger; ,CS6919-29,1 base + 2 handsets + 1 charger; ,CS6919-3,1 base + 3 handsets + 2 chargers; ,CS6919-4,1 base + 4 handsets + 3 chargers",735078031211;735078031228;735078031921;8094060111;8094060211;8094060311;8094070111;8094080111;882032151529;882032151536;882032151543,Analog,Cordless,1,None,0.6,0,N/A,Other,None,0,0,0,0,,N/A,Yes,02/05/2016,03/22/2016,"United States, Canada",ES_1067513_CS6919-2_02172016164158_3514062
2375141,"VTech Telecommunications, Ltd.",VTECH,CS6929,CS6929,",CS692#-##,#HS+1BS+(#-1)Charger; ,CS692#-#*,#HS+1BS+(#-1)Charger; ,CS692*-##,#HS+1BS+(#-1)Charger; ,CS692*-#*,#HS+1BS+(#-1)Charger; ,CS6929,1 base + 1 handset; ,CS6929-15,1 base + 1 handset; ,CS6929-2,1 base + 2 handsets + 1 charger; ,CS6929-26,1 base + 2 handsets + 1 charger; ,CS6929-3,1 base + 3 handsets + 2 chargers; ,CS6929-4,1 base + 4 handsets + 3 chargers",735078031259;735078031266;735078031945;735078034281;882032151611;882032151628;882032151635;882032151642;882032151659,Analog,Cordless,1,None,0.7,0,N/A,Other,None,0,0,0,0,,N/A,Yes,02/26/2021,03/22/2021,"United States, Canada",ES_1067513_CS6929_03112021174841_7661401
2253550,"VTech Telecommunications, Ltd.",VTECH,CS6949-2,CS6949-2,",CS6949,1HS+1BS(W/ ITAD)+1charger; ,CS6949-2,1HS+1BS(W/ ITAD)+1charger; ,CS6949-3,3HS+1BS(W/ ITAD)+3chargers; ,CS694Z-XY,XHS+1BS(W/ ITAD)+Xchargers",,Analog,Corded,2,None,0.9,0,N/A,Other,None,0,0,0,0,,N/A,Yes,10/19/2015,11/25/2015,"United States, Canada",ES_1067513_CS6949-2_11232015165848_9846307
2403061,"VTech Telecommunications, Ltd.",VTECH,SIP DECT Phone,CTM-A2116,,,Voice over Internet Protocol (VoIP),Cordless,1,Other,0.57,,N/A,Other,Other,0,0,0,0,,N/A,Yes,10/30/2021,09/26/2022,"United States, Canada",ES_CTM-A2116_10142022113801_1010101
2362303,"VTech Telecommunications, Ltd.",VTECH,CTM-A2415,CTM-A2415,,,Analog,Cordless,1,None,0.7,0,N/A,Other,None,0,0,0,0,,N/A,Yes,06/26/2020,07/01/2020,"United States, Canada",ES_1067513_CTM-A2415_06262020155854_9783288
3360615,"VTech Telecommunications, Ltd.",VTECH,Hotel cordless phone,"CTM-A2415,CTM-C4102, C4012","CTM-C4102, C4012,,",,Analog,Cordless,,None,0.94,,N/A,Other,None,0,0,0,0,,N/A,Yes,10/25/2023,11/30/2023,"United States, Canada","ES_1067513_CTM-A2415,CTM-C4102,C4012_01082024105610_1010101"
2362302,"VTech Telecommunications, Ltd.",VTECH,CTM-A2415HC,CTM-A2415HC,,,Analog,Cordless,1,None,0.2,0,N/A,Other,None,0,0,0,0,,N/A,Yes,06/26/2020,07/01/2020,"United States, Canada",ES_1067513_CTM-A2415HC_06262020154955_3712274
3417960,"VTech Telecommunications, Ltd.",VTECH,DECT 6.0 cordless phone,"DS6151-2,DS615*-**,DS6151-2 A,DS615*-** A,DS6101,DS610*-**,DS6101 A,DS610*-* A","DS615*-**,DS6151-2 A,DS615*-** A,DS6101,DS610*-**,DS6101 A,DS610*-* A,,",,Analog,Cordless,,None,1.03,,N/A,Other,None,0,0,0,0,,N/A,Yes,12/15/2023,02/22/2024,"United States, Canada","ES_1067513_DS6151-2,DS615*-**,DS6151-2 A,DS615*-**A,DS6101,DS610*-**,DS6101 A,DS610*-*A_03132024033610_1010101"
2321221,"VTech Telecommunications, Ltd.",VTECH,DS6250,DS6250,",DS6250,1 handset + 1 charger; ,DS6250-##,1 handset + 1 charger; ,DS6250-#*,1 handset + 1 charger",,Analog,Additional Handset,1,None,0.3,0,N/A,Other,None,0,0,0,0,,N/A,Yes,05/31/2018,05/31/2018,"United States, Canada",ES_1067513_DS6250_05142018193130_6372949
2321225,"VTech Telecommunications, Ltd.",VTECH,DS6251,DS6251,",DS625#-##,#HS+1BS+(#-1)Charger; ,DS625#-#*,#HS+1BS+(#-1)Charger; ,DS625*-##,#HS+1BS+(#-1)Charger; ,DS625*-#*,#HS+1BS+(#-1)Charger; ,DS6251,1 base + 1 handset; ,DS6251-2,1 base + 2 handsets + 1 charger; ,DS6251-3,1 base + 3 handsets + 2 chargers; ,DS6251-4,1 base + 4 handsets + 3 chargers",,Analog,Cordless,1,None,0.9,0,N/A,Other,None,0,0,0,0,,N/A,Yes,05/31/2018,05/31/2018,"United States, Canada",ES_1067513_DS6251_05142018193130_6372949
3417899,"VTech Telecommunications, Ltd.",VTECH,DECT 6.0 cordless phone,"DS6251-2,DS6251-3,DS6251-4,DS625*-**,DS6250,DS6250-**","DS6251-3, DS6251-4, DS625*-**, DS6250, DS6250-**,,",,Analog,Cordless,,None,1.07,,N/A,Other,None,0,0,0,0,,N/A,Yes,12/15/2023,02/22/2024,"United States, Canada","ES_1067513_DS6251-2,DS6251-3,DS6251-4,DS625*-**,DS6250,DS6250-**_03112024032310_1010101"
2230155,"VTech Telecommunications, Ltd.",VTECH,DS6290,DS6290,",DS6290,1 Handset + 1 Charger; ,DS6291-2,2 Handsets + 1 Charger; ,DS6291-3,; ,DS629C-AB,A Handsets + A Chargers; ,DS629Z-XY,X Handset + (X-1) Charger(s)",,Analog,Additional Handset,0,None,0.2,0,N/A,Other,None,0,0,0,0,,N/A,Yes,04/25/2014,05/15/2014,"United States, Canada",ES_1067513_DS6290_11032014142338_7102319
2230089,"VTech Telecommunications, Ltd.",VTECH,DS6401,DS6401,",DS6401,1 handset+1 charger; ,DS6401-16,1 handset+1 charger; ,DS640Z-XY,1 handset+1 charger",,Analog,Additional Handset,0,None,0.3,0,N/A,Other,None,0,0,0,0,,N/A,Yes,12/12/2014,12/15/2014,"United States, Canada",ES_1067513_DS6401_12122014170145_5034906
2230095,"VTech Telecommunications, Ltd.",VTECH,DS650Z-XY,DS650Z-XY,",DS6501,1 Handset + 1 Charger; ,DS6501-12,1 Handset + 1 Charger; ,DS650Z-XY,X Handset + X Charger",,Analog,Additional Handset,0,None,0.27,0,N/A,Other,None,0,0,0,0,,N/A,Yes,11/23/2011,12/09/2011,"United States, Canada",ES_1067513_DS650Z-XY_11262014161320_5081750
2230522,"VTech Telecommunications, Ltd.",VTECH,DS650Z-XY,DS650Z-XY,",DS6501,1 Handset + 1 Charger; ,DS6501-12,1 Handset + 1 Charger; ,DS650Z-XY,X Handset + X Charger",,Analog,Cordless,0,None,0.27,0,N/A,Other,None,0,0,0,0,,N/A,Yes,12/24/2014,12/30/2014,"United States, Canada",ES_1067513_DS650Z-XY_12242014144804_6278192
2230520,"VTech Telecommunications, Ltd.",VTECH,DS6511-2,DS6511-2,",DS6511,1 Handset + 1 Base; ,DS6511-2,2 Handsets + 1 Base + 1 Charger; ,DS6511-3,3 Handsets + 1 Base + 2 Chargers; ,DS6511-4,4 Handsets + 1 Base + 3 Chargers; ,DS6511-4A,4 Handsets + 1 Base + 3 Chargers; ,DS651Z-XY,X Handsets + 1 Base + (X-1) Chargers",,Analog,Cordless,1,None,0.77,0,N/A,Other,None,0,0,0,0,,N/A,Yes,12/24/2014,12/30/2014,"United States, Canada",ES_1067513_DS6511-2_12242014144219_1281091
2230094,"VTech Telecommunications, Ltd.",VTECH,DS651Z-XY,DS651Z-XY,",DS6511,1 Handset + 1 Base; ,DS6511-2,1 Handset + 1 Base; ,DS6511-3,3 Handsets + 1 Base + 2 Chargers; ,DS6511-4,4 Handsets + 1 Base + 3 Chargers; ,DS6511-4A,4 Handsets + 1 Base + 3 Chargers; ,DS651Z-XY,X Handsets + 1 Base + (X-1) Chargers",,Analog,Cordless,0,None,0.77,0,N/A,Other,None,0,0,0,0,,N/A,Yes,11/23/2011,12/09/2011,"United States, Canada",ES_1067513_DS651Z-XY_11262014152502_4807092
2230122,"VTech Telecommunications, Ltd.",VTECH,DS6521,DS6521,",DS6521,1 Handset + 1 Base; ,DS6521-2,1 Handset + 1 Base; ,DS6522-3,3 Handsets + 1 Base + 2 Chargers; ,DS6522-32,3 Handsets + 1 Base + 2 Chargers; ,DS652Z-XY,X Handsets + 1 Base + (X-1) Chargers",,Analog,Cordless,0,None,0.9,0,N/A,Other,None,0,0,0,0,,N/A,Yes,11/23/2011,12/09/2011,"United States, Canada",ES_1067513_DS6521_11262014155806_9502832
2230521,"VTech Telecommunications, Ltd.",VTECH,DS6521,DS6521,",DS6521,1 Handset + 1 Base; ,DS6521-2,1 Handset + 1 Base; ,DS6522-3,3 Handsets + 1 Base + 2 Chargers; ,DS6522-32,3 Handsets + 1 Base + 2 Chargers; ,DS652Z-XY,X Handsets + 1 Base + (X-1) Chargers",,Analog,Cordless,1,None,0.9,0,N/A,Other,None,0,0,0,0,,N/A,Yes,12/24/2014,12/30/2014,"United States, Canada",ES_1067513_DS6521_12242014144512_8033563
2511623,"VTech Telecommunications, Ltd.",VTECH,CORDLESS TELEPHONE,"DS6621-2,DS6621, DS6621-3, DS6621-4, DS662*-#*, DS662*-##, DS662#-#*, DS662#-##, DS6600,DS660*-#*, DS660*-##, DS660*-##, DS660#-##",,,Analog,Cordless,,None,0.74,,N/A,Other,Bluetooth,0,0,0,0,,N/A,Yes,02/10/2023,06/14/2023,"United States, Canada","ES_DS6621-2,DS6621, DS6621-3, DS6621-4, DS662*-#*, DS662*-##, DS662#-#*, DS662#-##, DS6600,DS660*-#*, DS660*-##, DS660*-##, DS660#-##_06202023165837_1010101"
2511905,"VTech Telecommunications, Ltd.",VTECH,CORDLESS TELEPHONE,"DS6621-2,DS6621, DS6621-3, DS6621-4, DS662*-#*, DS662*-##, DS662#-#*, DS662#-##, DS6600,DS660*-#*, DS660*-##, DS660*-##, DS660#-##",,,Analog,Cordless,,None,0.74,,N/A,Other,Bluetooth,0,0,0,0,,N/A,Yes,02/10/2023,06/14/2023,"United States, Canada","ES_1067513_DS6621-2,DS6621, DS6621-3, DS6621-4, DS662*-#*, DS662*-##, DS662#-#*, DS662#-##, DS6600,DS660*-#*, DS660*-##, DS660*-##, DS660#-##_06202023165837_1010101"
2226254,"VTech Telecommunications, Ltd.",VTECH,DS6642-4A,DS6642-4A,",8025246,2HS+1BS(W/ ITAD)+1 Charger; ,DS6641,1HS+1BS(W/ ITAD); ,DS6642-4,4HS+1BS(W/ ITAD)+3Chargers; ,DS6642-4A,4HS+1BS(W/ ITAD)+3Chargers; ,DS664Z-XY,XHS+1BS(W/ ITAD)+(X-1)Charger(s)",,Analog,Corded,3,None,0.9,0,N/A,Other,None,0,0,0,0,,N/A,Yes,11/17/2014,11/28/2014,"United States, Canada",ES_1067513_DS6642-4A_11262014160815_7079736
2269347,"VTech Telecommunications, Ltd.",VTECH,DS6700 HS,DS6700 HS,",DS6700 HS,1 Handset + 1 Charger; ,DS670Z-XY HS,1 Handset + 1 Charger",,Analog,Additional Handset,0,None,0.2,0,N/A,Other,Bluetooth,0,0,0,0,,N/A,Yes,04/15/2016,06/07/2016,"United States, Canada",ES_1067513_DS6700 HS_06032016152120_3214074
2304405,"VTech Telecommunications, Ltd.",VTECH,DS6701,DS6701,",DS670#-##,1 handset + 1 Charger; ,DS670#-#*,1 handset + 1 Charger; ,DS670*-##,1 handset + 1 Charger; ,DS670*-#*,1 handset + 1 Charger; ,DS6701,1 handset + 1 Charger",,Analog,Additional Handset,0,None,0.3,0,N/A,Other,None,0,0,0,0,,N/A,Yes,09/08/2017,09/29/2017,"United States, Canada",ES_1067513_DS6701_09222017152532_2692224
2269346,"VTech Telecommunications, Ltd.",VTECH,DS6722-3,DS6722-3,",DS6722-3 BS,3 Handsets+1 Base+2 Chargers; ,DS6722-3 HS,3 Handsets+1 Base+2 Chargers; ,DS6722-3,3 Handsets+1 Base+2 Chargers; ,DS672Z-XY BS,X Handsets+1 Base+(X-1) Chargers; ,DS672Z-XY HS,X Handsets+1 Base+(X-1) Chargers; ,DS672Z-XY,X Handsets+1 Base+(X-1) Chargers",,Analog,Cordless,2,None,0.7,0,N/A,Other,Bluetooth,0,0,0,0,,N/A,Yes,04/15/2016,06/07/2016,"United States, Canada",ES_1067513_DS6722-3_06032016151929_3459588
2304402,"VTech Telecommunications, Ltd.",VTECH,DS6751,DS6751,",DS675#-##,1 Base (W/ ITAD) + # Handsets + (#-1) Chargers; ,DS675#-#*,1 Base (W/ ITAD) + # Handsets + (#-1) Chargers; ,DS675*-##,1 Base (W/ ITAD) + # Handsets + (#-1) Chargers; ,DS675*-#*,1 Base (W/ ITAD) + # Handsets + (#-1) Chargers; ,DS6751,1 Base (W/ ITAD) + 1 Handset; ,DS6751-2,1 Base (W/ ITAD) + 2 Handsets + 1 Charger; ,DS6751-3,1 Base (W/ ITAD) + 3 Handsets + 2 Chargers; ,DS6752-4,1 Base (W/ ITAD) + 4 Handsets + 3 Chargers",,Analog,Cordless,3,None,0.8,0,N/A,Other,None,0,0,0,0,,N/A,Yes,09/08/2017,09/29/2017,"United States, Canada",ES_1067513_DS6751_09222017141714_8288080
2359647,"VTech Telecommunications, Ltd.",VTECH,DS6801,DS6801,",DS680#-##,1 handset + 1 charger; ,DS680#-#*,1 handset + 1 charger; ,DS680*-##,1 handset + 1 charger; ,DS680*-#*,1 handset + 1 charger; ,DS6801,1 handset + 1 charger; ,VS112-0#,1 handset + 1 charger; ,VS112-0*,1 handset + 1 charger; ,VS112-0,1 handset + 1 charger; ,VS112-07,1 handset + 1 charger",,Analog,Additional Handset,1,None,0.2,0,N/A,Other,None,0,0,0,0,,N/A,Yes,07/05/2020,05/11/2020,"United States, Canada",ES_1067513_DS6801_05082020165620_9877893
2359648,"VTech Telecommunications, Ltd.",VTECH,DS6821,DS6821,",DS682#-##VS112,; ,DS682#-#*,#HS+1BS+(#-1)Charger; ,DS682*-##,#HS+1BS+(#-1)Charger; ,DS682*-#*,#HS+1BS+(#-1)Charger; ,DS6821,1 base + 1 handset; ,DS6821-17,1 base + 1 handset; ,DS6821-2,1 base + 2 handsets + 1 charger; ,DS6821-27,1 base + 2 handsets + 1 charger; ,DS6821-3,1 base + 3 handsets + 3 chargers; ,DS6821-37,1 base + 3 handsets + 3 chargers; ,DS6821-4,1 base + 4 handsets + 3 chargers; ,DS6821-47,1 base + 4 handsets + 3 chargers; ,VS112-##,#HS+1BS+( #-1)Charger; ,VS112-#*,#HS+1BS+( #-1)Charger; ,VS112-*#,; ,VS112-**,; ,VS112-2,1 base + 2 handsets + 1 charger; ,VS112-3,1 base + 3 handsets + 3 chargers; ,VS112-4,1 base + 4 handsets + 3 chargers",,Analog,Cordless,1,None,0.7,0,N/A,Other,None,0,0,0,0,,N/A,Yes,05/07/2020,05/11/2020,"United States, Canada",ES_1067513_DS6821_05082020165005_5303918
2383270,"VTech Telecommunications, Ltd.",VTECH,DECT6.0 cordless phone,DS6951-2,",DS6951,DS6951-3, DS6951-4,DS6951-5,DS6901, DS695*-#*,DS695*-##,DS695#-#*,DS695#-##,DS690*-#*,DS690*-##, DS690#-#*,DS690#-##,VS306, VS306-2,VS306-3,VS306-4, VS306-5,VS30*-#*,VS30*-##, VS30#-#*,VS30#-##,VS306-0, VS30*-0*,VS30*-0#,VS30#-0*, VS30#-0#,",735078050588;735078050847;735078050854;735078051073;735078051301,Analog,Cordless,5,Other,0.52,0,N/A,Other,Bluetooth,0,0,0,0,,N/A,Yes,06/30/2021,08/10/2021,"United States, Canada",ES_1067513_DS6951-2_08102021180105_1010101
2229753,"VTech Telecommunications, Ltd.",VTECH,FS6214-2,FS6214-2,",FS6214,1 Handset + 1 Base; ,FS6214-2,2 Handsets + 1 Base + 1 Charger; ,FS621Z-XY,X Handsets + 1 Base + (X-1) Charger(s)",,Analog,Cordless,0,None,0.86,0,N/A,Other,None,0,0,0,0,,N/A,Yes,12/05/2014,12/18/2014,"United States, Canada",ES_1067513_FS6214-2_12152014163134_5288202
2229754,"VTech Telecommunications, Ltd.",VTECH,FS6224-2,FS6224-2,",FS6224,1 Handset + 1 Base; ,FS6224-2,2 Handsets + 1 Base + 1 Charger; ,FS6224-3,1 Handset + 1 Base; ,FS622Z-XY,FS6224-11,FS6224-21,2 Handsets + 1 Base + 1 Charger",,Analog,Cordless,1,None,0.91,0,N/A,Other,None,0,0,0,0,,N/A,Yes,12/05/2014,12/18/2014,"United States, Canada",ES_1067513_FS6224-2_12152014164746_2759363
2229755,"VTech Telecommunications, Ltd.",VTECH,FS6224-2,FS6224-2,",FS6214-2,; ,FS621Z-XY,,; ,FS6224-21,2 Handset+1 Charger; ,FS6224-3,; ,FS622Z-XY,",,Analog,Additional Handset,0,None,0.26,0,N/A,Other,None,0,0,0,0,,N/A,Yes,12/05/2014,12/18/2014,"United States, Canada",ES_1067513_FS6224-2_12152014165623_1341974
2261793,"VTech Telecommunications, Ltd.",VTECH,IS7101,IS7101,",IS7101,1 Charger + 1 Handset; ,IS710X-abc,a Charger + a Handset + b Door Bell",,Analog,Additional Handset,1,None,0.3,0,N/A,Other,None,0,0,0,0,,N/A,Yes,03/15/2013,03/04/2016,"United States, Canada",ES_1067513_IS7101_03032016171247_7083398
2261894,"VTech Telecommunications, Ltd.",VTECH,IS7121-2,IS7121-2,",IS7121,1 Base + 1 Handset + 1 Door Bell; ,IS7121-2,1 Base + 1 Handset + 1 Door Bell; ,IS7121-22,1 Base + 2 Handsets + 1 Charger + 2 Door Bells; ,IS7122-3,1 Base + 3 Handsets + 2 Chargers + 1 Door Bell; ,IS7122-317,1 Base + 3 Handsets + 2 Chargers + 1 Door Bell; ,IS712X-abc,1 Base + (a -1) Charger(s) + a Handset + b Door Bell",,Analog,Cordless,1,None,0.4,0,N/A,Other,None,0,0,0,0,,N/A,Yes,03/15/2013,03/04/2016,"United States, Canada",ES_1067513_IS7121-2_03032016170301_3431665
2357373,"VTech Telecommunications, Ltd.",VTECH,IS8101,IS8101,",IS810#-##-1,; ,IS810#-#*,1 handset + 1 charger; ,IS810*-##,1 handset + 1 charger; ,IS810*-#*,1 handset + 1 charger; ,IS8101,1 handset + 1 charger; ,IS8101-1S,1 handset + 1 charger",735078049049;882032200326,Analog,Cordless,1,None,0.1,0,N/A,Other,None,0,0,0,0,,N/A,Yes,03/27/2020,03/31/2020,"United States, Canada",ES_1067513_IS8101_03272020155800_5713159
2373919,"VTech Telecommunications, Ltd.",VTECH,IS8102,IS8102,",IS8102,1 handset + 1 charger; ,IS8102-##,#HS + # Charger; ,IS8102-#*,#HS + # Charger",,Analog,Additional Handset,2,None,0.149,0,N/A,Other,None,0,0,0,0,,N/A,Yes,01/02/2021,02/10/2021,"United States, Canada",ES_1067513_IS8102_02022021130931_9818384
2373920,"VTech Telecommunications, Ltd.",VTECH,IS8121,IS8121,",IS812*-**,1 base + 2nd * handset + (2nd * -1) chargers; ,IS8121,1 base + 1 handset; ,IS8121-2,1 base + 2 handset + 1 charger; ,IS8121-3,1 base + 3 handset + 2 chargers; ,IS8121-4,1 base + 4 handset + 3 chargers; ,IS8121-5,1 base + 5 handset + 4 chargers",,Analog,Cordless,2,None,0.631,0,N/A,Other,None,0,0,0,0,,N/A,Yes,01/02/2021,02/10/2021,"United States, Canada",ES_1067513_IS8121_02022021123246_8905298
2390543,"VTech Telecommunications, Ltd.",VTECH,DECT6.0 Cordless Phone,IS8128,",IS8128-2, IS8128-3, IS8128-4, IS8128-5, IS821*-#*, IS821*-##, IS821#-#*, IS821#- ##,",735078052018;735078052070;735078052261,Analog,Cordless,1,Other,0.26,0,N/A,Other,Other,0,0,0,0,,N/A,Yes,10/30/2021,12/30/2021,"United States, Canada",ES_1067513_IS8128_01142022151019_1010101
2357372,"VTech Telecommunications, Ltd.",VTECH,IS8151,IS8151,",IS815#-##,#HS+1BS+(#-1)Charger; ,IS815#-#*,#HS+1BS+(#-1)Charger; ,IS815*-##,#HS+1BS+(#-1)Charger; ,IS815*-#*,#HS+1BS+(#-1)Charger; ,IS8151,1 base + 1 handset; ,IS8151-2,1 base + 2 handsets + 1 charger; ,IS8151-3,1 base + 3 handsets + 3 chargers; ,IS8151-4,1 base + 4 handsets + 3 chargers; ,IS8151-43,1 base + 4 handsets + 3 chargers; ,IS8151-47,1 base + 4 handsets + 3 chargers; ,IS8151-4S,1 base + 4 handsets + 3 chargers; ,IS8151-5,1 base + 5 handsets + 4 chargers; ,IS8151-5S,1 base + 5 handsets + 4 chargers; ,IS8152-5,1 base + 5 handsets + 4 chargers",735078048684;735078048967;735078048998;735078049490;735078052216;735078052223;882032200067;882032200159;882032200166,Analog,Cordless,1,None,0.8,0,N/A,Other,None,0,0,0,0,,N/A,Yes,03/27/2020,03/31/2020,"United States, Canada",ES_1067513_IS8151_03272020155509_4981347
2511665,"VTech Telecommunications, Ltd.",VTECH,DECT 6.0 cordless telephone,"IS8151,IS8151-2,IS8151-3,IS8151-4,IS8151-5,IS8152-5,IS815*-#*,IS815*-##,IS815#-#*,IS815#-##,IS8101,IS810*-#*,IS810*-##,IS810#-#*,IS810#-##","DECT 6.0 cordless telephone,""IS8151, IS8151-2,IS8151-3, IS8151-4, IS8152-5, IS815*-#*,  IS815*-##, IS815#-#*, IS815#-##, IS8101, IS810*-#*, IS810*-##, IS810#-#*,  IS810#-##"",",,Analog,Cordless,,None,0.47,,N/A,Other,None,0,0,0,0,,N/A,Yes,02/14/2023,06/14/2023,United States,"ES_IS8151,IS8151-2,IS8151-3,IS8151-4,IS8151-5,IS8152-5,IS815*-#*,IS815*-##,IS815#-#*,IS815#-##,IS8101,IS810*-#*,IS810*-##,IS810#-#*,IS810#-##_06202023170645_1010101"
2511915,"VTech Telecommunications, Ltd.",VTECH,DECT 6.0 cordless telephone,"IS8151,IS8151-2,IS8151-3,IS8151-4,IS8151-5,IS8152-5,IS815*-#*,IS815*-##,IS815#-#*,IS815#-##,IS8101,IS810*-#*,IS810*-##,IS810#-#*,IS810#-##","DECT 6.0 cordless telephone,""IS8151, IS8151-2,IS8151-3, IS8151-4, IS8152-5, IS815*-#*,  IS815*-##, IS815#-#*, IS815#-##, IS8101, IS810*-#*, IS810*-##, IS810#-#*,  IS810#-##"",",,Analog,Cordless,,None,0.47,,N/A,Other,None,0,0,0,0,,N/A,Yes,02/14/2023,06/14/2023,United States,"ES_1067513_IS8151,IS8151-2,IS8151-3,IS8151-4,IS8151-5,IS8152-5,IS815*-#*,IS815*-##,IS815#-#*,IS815#-##,IS8101,IS810*-#*,IS810*-##,IS810#-#*,IS810#-##_06202023170645_1010101"
3477696,"VTech Telecommunications, Ltd.",VTECH,DECT 6.0 cordless phone,"LS6331-2,LS6331, LS6331-3, LS6331-4, LS6331-5,LS633*-#*, LS633*-##, LS633#-#*, LS633#-##,LS6300,LS630*-#*, LS630*-##, LS630#-#*, LS630#-##",",LS6331, LS6331-3, LS6331-4, LS6331-5,LS633*-#*, LS633*-##, LS633#-#*, LS633#-##,LS6300,LS630*-#*, LS630*-##, LS630#-#*, LS630#-##,",,Analog,Cordless,,None,0.5,,N/A,Other,None,0,0,0,0,,N/A,Yes,03/27/2024,05/06/2024,"United States, Canada","ES_1067513_LS6331-2,LS6331,LS6331-3,LS6331-4,LS6331-5,LS633*-#*,LS633*-##,LS633#-#*,LS633#-##,LS6300,LS630*-#*,LS630*-##,LS630#-#*,LS630#-##_05072024100810_1010101"
2392878,"VTech Telecommunications, Ltd.",VTECH,DECT6.0 Cordless Phone with Bluetooth,LS6381-2,",LS6381, LS6381-3, LS6381-4, LS6381-5, LS638*-#*, LS638*-##, LS638#-#*, LS638#-##, LS6300, LS630*-#*, LS630*-##, LS630#-#*, LS630#-##, VS324, VS324-2, VS324-3, VS324-4, VS324-5, VS324-#*, VS324-##, VS324-0, VS324-0*, VS324-0#,",735078052339;735078052346;735078052629,Analog,Cordless,1,Other,0.29,0,N/A,Other,Other,0,0,0,0,,N/A,Yes,12/17/2021,01/27/2022,"United States, Canada",ES_1067513_LS6381-2_02092022114030_1010101
2310823,"VTech Telecommunications, Ltd.",VTECH,LS-S3410,LS-S3410,",LS-S3410,Base (1 line) + handset; ,LS-S3410-USB,Base (1 line) with USB charging ports + handset; ,LS-S3420,Base (2 line) + handset; ,LS-S3420-USB,Base (2 line) with USB charging ports + handset",,Voice over Internet Protocol (VoIP),Cordless,1,None,2.1,0,N/A,Other,None,1,0,0,0,,Class 3,No,01/25/2018,02/11/2018,"United States, Canada",ES_1067513_LS-S3410_02072018114241_5906488
2401437,"VTech Telecommunications, Ltd.",VTECH,DECT Cordless Deskset,M58,,811819013217,Voice over Internet Protocol (VoIP),Corded,0,Other,0.61,0,N/A,Other,None,0,0,0,0,,N/A,Yes,09/09/2021,08/26/2022,"United States, Canada",ES_1067513_M58_09132022174503_1010101
2472808,"VTech Telecommunications, Ltd.",VTECH,Cordless Hotel Telephone,NG-A3411,"VT05EUS05100,,",,Analog,Cordless,,None,0.62,,N/A,Other,None,0,0,0,0,,N/A,Yes,12/21/2021,01/17/2023,"United States, Canada",ES_NG-A3411_05052023101534_1010101
2404176,"VTech Telecommunications, Ltd.",VTECH,SIP hotel Phone,NG-S3211W,"SIP DECT Phone,NG-S3211,",,Voice over Internet Protocol (VoIP),Cordless,1,Other,1.079,,N/A,Other,Other,0,0,0,0,,N/A,Yes,03/15/2022,10/12/2022,"United States, Canada",ES_NG-S3211W_11042022180808_1010101
2403060,"VTech Telecommunications, Ltd.",VTECH,SIP Cordless Hotel Telephone,NG-S3411W,"SIP Cordless Hotel Telephone,NG-C3411HC, NG-S3411, NG-C5101,",,Voice over Internet Protocol (VoIP),Cordless,1,Other,1.36,,N/A,Other,Other,0,0,0,0,,N/A,Yes,12/21/2021,09/28/2022,"United States, Canada",ES_NG-S3411W_D713_10132022184601_1010101
2237585,"VTech Telecommunications, Ltd.",VTECH,S1100,S1100,",S1100,SIP Corded Phone with Single Line & no key board; ,S1210,SIP Corded Phone with Single Line; ,S1220,SIP Corded Phone with Two Lines",,Voice over Internet Protocol (VoIP),Corded,0,None,1,0,N/A,Other,None,0,2,0,0,,Class 2,No,03/27/2015,04/15/2015,"United States, Canada",ES_1067513_S1100_03312015122217_8788568
2237587,"VTech Telecommunications, Ltd.",VTECH,S2211,S2211,",S2211,SIP Corded Phone with Single Line; ,S2221,SIP Corded Phone with Two Lines",,Voice over Internet Protocol (VoIP),Corded,0,None,1,0,N/A,Other,None,0,1,0,0,,Class 2,No,03/27/2015,04/15/2015,"United States, Canada",ES_1067513_S2211_03312015121745_5456506
